Epoch 22/100 |████----------------| 22.0% val_auroc_score: 0.8727; val_auprc_score: 0.8637; val_best_acc_score: 0.5759; val_best_f1_score: 0.7013; train_kl_reg_loss: 223019.6649; train_edge_recon_loss: 3596177.6667; train_gene_expr_recon_loss: 38611889.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 152862464.0000; train_global_loss: 195293552.0000; train_optim_loss: 195293552.0000; val_kl_reg_loss: 190889.4531; val_edge_recon_loss: 4061194.0000; val_gene_expr_recon_loss: 38443192.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 152970944.0000; val_global_loss: 195666224.0000; val_optim_loss: 195666224.0000
Epoch 23/100 |████----------------| 23.0% val_auroc_score: 0.8736; val_auprc_score: 0.8637; val_best_acc_score: 0.6164; val_best_f1_score: 0.7211; train_kl_reg_loss: 208282.8281; train_edge_recon_loss: 3603540.6111; train_gene_expr_recon_loss: 38663043.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 153298373.3333; train_global_loss: 195773237.3333; train_optim_loss: 195773237.3333; val_kl_reg_loss: 165346.1719; val_edge_recon_loss: 4059495.7500; val_gene_expr_recon_loss: 38423032.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 152736000.0000; val_global_loss: 195383872.0000; val_optim_loss: 195383872.0000
Epoch 24/100 |████----------------| 24.0% val_auroc_score: 0.8763; val_auprc_score: 0.8666; val_best_acc_score: 0.6354; val_best_f1_score: 0.7302; train_kl_reg_loss: 208011.2708; train_edge_recon_loss: 3600925.1111; train_gene_expr_recon_loss: 38511470.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 153402472.8889; train_global_loss: 195722883.5556; train_optim_loss: 195722883.5556; val_kl_reg_loss: 178698.7188; val_edge_recon_loss: 4058155.0000; val_gene_expr_recon_loss: 38275292.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 152556032.0000; val_global_loss: 195068176.0000; val_optim_loss: 195068176.0000
Epoch 25/100 |█████---------------| 25.0% val_auroc_score: 0.8803; val_auprc_score: 0.8723; val_best_acc_score: 0.6823; val_best_f1_score: 0.7547; train_kl_reg_loss: 210107.6476; train_edge_recon_loss: 3588611.3333; train_gene_expr_recon_loss: 38283637.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 152578753.7778; train_global_loss: 194661111.1111; train_optim_loss: 194661111.1111; val_kl_reg_loss: 175816.1406; val_edge_recon_loss: 4055175.5000; val_gene_expr_recon_loss: 38198664.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 152564160.0000; val_global_loss: 194993824.0000; val_optim_loss: 194993824.0000
Epoch 26/100 |█████---------------| 26.0% val_auroc_score: 0.8909; val_auprc_score: 0.8811; val_best_acc_score: 0.7315; val_best_f1_score: 0.7827; train_kl_reg_loss: 202610.0677; train_edge_recon_loss: 3592561.8056; train_gene_expr_recon_loss: 38235177.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 152571253.3333; train_global_loss: 194601603.5556; train_optim_loss: 194601603.5556; val_kl_reg_loss: 166335.1562; val_edge_recon_loss: 4051433.0000; val_gene_expr_recon_loss: 38197888.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 152277888.0000; val_global_loss: 194693536.0000; val_optim_loss: 194693536.0000
Epoch 27/100 |█████---------------| 27.0% val_auroc_score: 0.8888; val_auprc_score: 0.8753; val_best_acc_score: 0.7487; val_best_f1_score: 0.7914; train_kl_reg_loss: 201808.2899; train_edge_recon_loss: 3591803.8889; train_gene_expr_recon_loss: 38419211.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 152580608.0000; train_global_loss: 194793431.1111; train_optim_loss: 194793431.1111; val_kl_reg_loss: 165763.5469; val_edge_recon_loss: 4047681.0000; val_gene_expr_recon_loss: 38054160.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 152193952.0000; val_global_loss: 194461552.0000; val_optim_loss: 194461552.0000
Epoch 28/100 |█████---------------| 28.0% val_auroc_score: 0.8923; val_auprc_score: 0.8795; val_best_acc_score: 0.7793; val_best_f1_score: 0.8093; train_kl_reg_loss: 199859.8663; train_edge_recon_loss: 3585469.7778; train_gene_expr_recon_loss: 38283849.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 152431255.1111; train_global_loss: 194500433.7778; train_optim_loss: 194500433.7778; val_kl_reg_loss: 173217.3438; val_edge_recon_loss: 4041753.5000; val_gene_expr_recon_loss: 37984168.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 152008992.0000; val_global_loss: 194208128.0000; val_optim_loss: 194208128.0000
Epoch 29/100 |█████---------------| 29.0% val_auroc_score: 0.8950; val_auprc_score: 0.8822; val_best_acc_score: 0.7957; val_best_f1_score: 0.8170; train_kl_reg_loss: 196026.9010; train_edge_recon_loss: 3583186.3611; train_gene_expr_recon_loss: 37983199.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 151918051.5556; train_global_loss: 193680462.2222; train_optim_loss: 193680462.2222; val_kl_reg_loss: 157844.0000; val_edge_recon_loss: 4034647.0000; val_gene_expr_recon_loss: 37985560.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 151742848.0000; val_global_loss: 193920896.0000; val_optim_loss: 193920896.0000
Epoch 30/100 |██████--------------| 30.0% val_auroc_score: 0.9016; val_auprc_score: 0.8897; val_best_acc_score: 0.8138; val_best_f1_score: 0.8275; train_kl_reg_loss: 191974.1580; train_edge_recon_loss: 3582600.9167; train_gene_expr_recon_loss: 38451004.8889; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 153130832.0000; train_global_loss: 195356414.2222; train_optim_loss: 195356414.2222; val_kl_reg_loss: 164248.3438; val_edge_recon_loss: 4027368.7500; val_gene_expr_recon_loss: 37915928.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 151879040.0000; val_global_loss: 193986592.0000; val_optim_loss: 193986592.0000
Epoch 31/100 |██████--------------| 31.0% val_auroc_score: 0.8995; val_auprc_score: 0.8889; val_best_acc_score: 0.8122; val_best_f1_score: 0.8212; train_kl_reg_loss: 195118.0938; train_edge_recon_loss: 3576880.5278; train_gene_expr_recon_loss: 37931980.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 151529288.8889; train_global_loss: 193233267.5556; train_optim_loss: 193233267.5556; val_kl_reg_loss: 152835.4688; val_edge_recon_loss: 4017355.2500; val_gene_expr_recon_loss: 37900588.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 151738064.0000; val_global_loss: 193808848.0000; val_optim_loss: 193808848.0000
Epoch 32/100 |██████--------------| 32.0% val_auroc_score: 0.8998; val_auprc_score: 0.8840; val_best_acc_score: 0.8142; val_best_f1_score: 0.8211; train_kl_reg_loss: 184879.9340; train_edge_recon_loss: 3579277.3333; train_gene_expr_recon_loss: 37871962.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 151469057.7778; train_global_loss: 193105178.6667; train_optim_loss: 193105178.6667; val_kl_reg_loss: 174720.4062; val_edge_recon_loss: 4011136.5000; val_gene_expr_recon_loss: 37753888.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 151507424.0000; val_global_loss: 193447168.0000; val_optim_loss: 193447168.0000
Epoch 33/100 |██████--------------| 33.0% val_auroc_score: 0.9050; val_auprc_score: 0.8932; val_best_acc_score: 0.8238; val_best_f1_score: 0.8233; train_kl_reg_loss: 189153.5365; train_edge_recon_loss: 3566408.7222; train_gene_expr_recon_loss: 37781061.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 151217143.1111; train_global_loss: 192753770.6667; train_optim_loss: 192753770.6667; val_kl_reg_loss: 153100.5938; val_edge_recon_loss: 3995599.2500; val_gene_expr_recon_loss: 37788224.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 151535840.0000; val_global_loss: 193472768.0000; val_optim_loss: 193472768.0000
Epoch 34/100 |██████--------------| 34.0% val_auroc_score: 0.9013; val_auprc_score: 0.8896; val_best_acc_score: 0.8142; val_best_f1_score: 0.8088; train_kl_reg_loss: 183196.0417; train_edge_recon_loss: 3571396.0556; train_gene_expr_recon_loss: 37926181.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 152273052.4444; train_global_loss: 193953825.7778; train_optim_loss: 193953825.7778; val_kl_reg_loss: 134214.9375; val_edge_recon_loss: 3981615.0000; val_gene_expr_recon_loss: 37879024.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 151405312.0000; val_global_loss: 193400160.0000; val_optim_loss: 193400160.0000
Epoch 35/100 |███████-------------| 35.0% val_auroc_score: 0.9034; val_auprc_score: 0.8891; val_best_acc_score: 0.8150; val_best_f1_score: 0.8063; train_kl_reg_loss: 178636.8646; train_edge_recon_loss: 3571709.8889; train_gene_expr_recon_loss: 37933098.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 151296293.3333; train_global_loss: 192979736.8889; train_optim_loss: 192979736.8889; val_kl_reg_loss: 149416.6562; val_edge_recon_loss: 3968659.7500; val_gene_expr_recon_loss: 37665496.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 151011952.0000; val_global_loss: 192795520.0000; val_optim_loss: 192795520.0000
Epoch 36/100 |███████-------------| 36.0% val_auroc_score: 0.9061; val_auprc_score: 0.8944; val_best_acc_score: 0.8110; val_best_f1_score: 0.8105; train_kl_reg_loss: 182340.5122; train_edge_recon_loss: 3554392.3333; train_gene_expr_recon_loss: 37545040.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 150971258.6667; train_global_loss: 192253032.8889; train_optim_loss: 192253032.8889; val_kl_reg_loss: 149368.3438; val_edge_recon_loss: 3952409.0000; val_gene_expr_recon_loss: 37664248.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 151046896.0000; val_global_loss: 192812928.0000; val_optim_loss: 192812928.0000
Epoch 37/100 |███████-------------| 37.0% val_auroc_score: 0.9064; val_auprc_score: 0.8961; val_best_acc_score: 0.8060; val_best_f1_score: 0.8135; train_kl_reg_loss: 173269.1372; train_edge_recon_loss: 3553548.5833; train_gene_expr_recon_loss: 37593817.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 150237729.7778; train_global_loss: 191558366.2222; train_optim_loss: 191558366.2222; val_kl_reg_loss: 150499.2344; val_edge_recon_loss: 3932202.5000; val_gene_expr_recon_loss: 37619864.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 150924176.0000; val_global_loss: 192626736.0000; val_optim_loss: 192626736.0000
Epoch 38/100 |███████-------------| 38.0% val_auroc_score: 0.9075; val_auprc_score: 0.8963; val_best_acc_score: 0.7979; val_best_f1_score: 0.8177; train_kl_reg_loss: 170803.3351; train_edge_recon_loss: 3547968.9444; train_gene_expr_recon_loss: 37624773.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 151080451.5556; train_global_loss: 192423996.4444; train_optim_loss: 192423996.4444; val_kl_reg_loss: 147408.3438; val_edge_recon_loss: 3905480.7500; val_gene_expr_recon_loss: 37595416.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 150746896.0000; val_global_loss: 192395200.0000; val_optim_loss: 192395200.0000
Epoch 39/100 |███████-------------| 39.0% val_auroc_score: 0.9061; val_auprc_score: 0.8920; val_best_acc_score: 0.7987; val_best_f1_score: 0.8209; train_kl_reg_loss: 171148.1458; train_edge_recon_loss: 3537740.1667; train_gene_expr_recon_loss: 37762438.2222; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 151741623.1111; train_global_loss: 193212949.3333; train_optim_loss: 193212949.3333; val_kl_reg_loss: 134914.9062; val_edge_recon_loss: 3869177.7500; val_gene_expr_recon_loss: 37549832.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 150462768.0000; val_global_loss: 192016688.0000; val_optim_loss: 192016688.0000
Epoch 40/100 |████████------------| 40.0% val_auroc_score: 0.9052; val_auprc_score: 0.8923; val_best_acc_score: 0.8060; val_best_f1_score: 0.8245; train_kl_reg_loss: 164940.2743; train_edge_recon_loss: 3529907.3611; train_gene_expr_recon_loss: 37579191.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 150562627.5556; train_global_loss: 191836666.6667; train_optim_loss: 191836666.6667; val_kl_reg_loss: 135871.4531; val_edge_recon_loss: 3844275.7500; val_gene_expr_recon_loss: 37492792.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 150298208.0000; val_global_loss: 191771152.0000; val_optim_loss: 191771152.0000
Epoch 41/100 |████████------------| 41.0% val_auroc_score: 0.9001; val_auprc_score: 0.8868; val_best_acc_score: 0.8064; val_best_f1_score: 0.8229; train_kl_reg_loss: 160950.6476; train_edge_recon_loss: 3518253.0556; train_gene_expr_recon_loss: 37681829.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 150491824.0000; train_global_loss: 191852856.8889; train_optim_loss: 191852856.8889; val_kl_reg_loss: 142923.7344; val_edge_recon_loss: 3798512.0000; val_gene_expr_recon_loss: 37507280.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 150685872.0000; val_global_loss: 192134592.0000; val_optim_loss: 192134592.0000
Epoch 42/100 |████████------------| 42.0% val_auroc_score: 0.9043; val_auprc_score: 0.8909; val_best_acc_score: 0.8147; val_best_f1_score: 0.8258; train_kl_reg_loss: 158625.4323; train_edge_recon_loss: 3499704.9722; train_gene_expr_recon_loss: 37507369.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 149662209.7778; train_global_loss: 190827911.1111; train_optim_loss: 190827911.1111; val_kl_reg_loss: 141081.0625; val_edge_recon_loss: 3752136.5000; val_gene_expr_recon_loss: 37401240.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 150219840.0000; val_global_loss: 191514304.0000; val_optim_loss: 191514304.0000
Epoch 43/100 |████████------------| 43.0% val_auroc_score: 0.9111; val_auprc_score: 0.9009; val_best_acc_score: 0.8248; val_best_f1_score: 0.8307; train_kl_reg_loss: 154201.0017; train_edge_recon_loss: 3481397.6667; train_gene_expr_recon_loss: 37647321.7778; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 150230460.4444; train_global_loss: 191513383.1111; train_optim_loss: 191513383.1111; val_kl_reg_loss: 131863.2188; val_edge_recon_loss: 3686777.2500; val_gene_expr_recon_loss: 37444756.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 150319520.0000; val_global_loss: 191582912.0000; val_optim_loss: 191582912.0000
Epoch 44/100 |████████------------| 44.0% val_auroc_score: 0.9065; val_auprc_score: 0.8968; val_best_acc_score: 0.8232; val_best_f1_score: 0.8274; train_kl_reg_loss: 149482.1319; train_edge_recon_loss: 3459835.3889; train_gene_expr_recon_loss: 37316553.3333; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 150418314.6667; train_global_loss: 191344183.1111; train_optim_loss: 191344183.1111; val_kl_reg_loss: 136802.2031; val_edge_recon_loss: 3641634.5000; val_gene_expr_recon_loss: 37342336.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 149879744.0000; val_global_loss: 191000512.0000; val_optim_loss: 191000512.0000
Epoch 45/100 |█████████-----------| 45.0% val_auroc_score: 0.8993; val_auprc_score: 0.8842; val_best_acc_score: 0.8158; val_best_f1_score: 0.8212; train_kl_reg_loss: 146875.4201; train_edge_recon_loss: 3434887.2500; train_gene_expr_recon_loss: 37297118.2222; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 150102126.2222; train_global_loss: 190981008.0000; train_optim_loss: 190981008.0000; val_kl_reg_loss: 123932.2578; val_edge_recon_loss: 3564932.7500; val_gene_expr_recon_loss: 37421960.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 150030640.0000; val_global_loss: 191141472.0000; val_optim_loss: 191141472.0000
Epoch 46/100 |█████████-----------| 46.0% val_auroc_score: 0.9044; val_auprc_score: 0.8951; val_best_acc_score: 0.8192; val_best_f1_score: 0.8255; train_kl_reg_loss: 142603.3151; train_edge_recon_loss: 3401366.5833; train_gene_expr_recon_loss: 37399167.1111; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 149291496.8889; train_global_loss: 190234634.6667; train_optim_loss: 190234634.6667; val_kl_reg_loss: 130496.3750; val_edge_recon_loss: 3513851.2500; val_gene_expr_recon_loss: 37291528.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 149661568.0000; val_global_loss: 190597440.0000; val_optim_loss: 190597440.0000
Epoch 47/100 |█████████-----------| 47.0% val_auroc_score: 0.9003; val_auprc_score: 0.8920; val_best_acc_score: 0.8153; val_best_f1_score: 0.8183; train_kl_reg_loss: 144799.1927; train_edge_recon_loss: 3369044.1111; train_gene_expr_recon_loss: 37681868.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 150725489.7778; train_global_loss: 191921201.7778; train_optim_loss: 191921201.7778; val_kl_reg_loss: 129834.4766; val_edge_recon_loss: 3424966.7500; val_gene_expr_recon_loss: 37349624.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 149928368.0000; val_global_loss: 190832800.0000; val_optim_loss: 190832800.0000
Epoch 48/100 |█████████-----------| 48.0% val_auroc_score: 0.9009; val_auprc_score: 0.8883; val_best_acc_score: 0.8154; val_best_f1_score: 0.8207; train_kl_reg_loss: 144900.6562; train_edge_recon_loss: 3324754.9722; train_gene_expr_recon_loss: 37460294.2222; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 149719456.0000; train_global_loss: 190649406.2222; train_optim_loss: 190649406.2222; val_kl_reg_loss: 142506.1406; val_edge_recon_loss: 3378373.5000; val_gene_expr_recon_loss: 37263400.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 149740544.0000; val_global_loss: 190524832.0000; val_optim_loss: 190524832.0000
Epoch 49/100 |█████████-----------| 49.0% val_auroc_score: 0.9004; val_auprc_score: 0.8921; val_best_acc_score: 0.8161; val_best_f1_score: 0.8218; train_kl_reg_loss: 148910.9913; train_edge_recon_loss: 3291875.2500; train_gene_expr_recon_loss: 37266531.5556; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 148996245.3333; train_global_loss: 189703562.6667; train_optim_loss: 189703562.6667; val_kl_reg_loss: 141902.3438; val_edge_recon_loss: 3298464.7500; val_gene_expr_recon_loss: 37305880.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 149728672.0000; val_global_loss: 190474912.0000; val_optim_loss: 190474912.0000
Epoch 50/100 |██████████----------| 50.0% val_auroc_score: 0.8923; val_auprc_score: 0.8783; val_best_acc_score: 0.8084; val_best_f1_score: 0.8157; train_kl_reg_loss: 154546.4983; train_edge_recon_loss: 3250355.1111; train_gene_expr_recon_loss: 37443744.4444; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 149742389.3333; train_global_loss: 190591031.1111; train_optim_loss: 190591031.1111; val_kl_reg_loss: 143884.9531; val_edge_recon_loss: 3251039.0000; val_gene_expr_recon_loss: 37366276.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 149580160.0000; val_global_loss: 190341360.0000; val_optim_loss: 190341360.0000
Epoch 51/100 |██████████----------| 51.0% val_auroc_score: 0.8897; val_auprc_score: 0.8781; val_best_acc_score: 0.8053; val_best_f1_score: 0.8072; train_kl_reg_loss: 159744.0295; train_edge_recon_loss: 3203268.2778; train_gene_expr_recon_loss: 37240314.6667; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 149530632.8889; train_global_loss: 190133959.1111; train_optim_loss: 190133959.1111; val_kl_reg_loss: 160188.2344; val_edge_recon_loss: 3238625.5000; val_gene_expr_recon_loss: 37153504.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 149260176.0000; val_global_loss: 189812496.0000; val_optim_loss: 189812496.0000
Epoch 52/100 |██████████----------| 52.0% val_auroc_score: 0.8987; val_auprc_score: 0.8881; val_best_acc_score: 0.8143; val_best_f1_score: 0.8180; train_kl_reg_loss: 170320.2674; train_edge_recon_loss: 3175595.6667; train_gene_expr_recon_loss: 37257498.2222; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 149137029.3333; train_global_loss: 189740439.1111; train_optim_loss: 189740439.1111; val_kl_reg_loss: 161543.0312; val_edge_recon_loss: 3151671.2500; val_gene_expr_recon_loss: 37323456.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 149456288.0000; val_global_loss: 190092960.0000; val_optim_loss: 190092960.0000
Epoch 53/100 |██████████----------| 53.0% val_auroc_score: 0.8974; val_auprc_score: 0.8862; val_best_acc_score: 0.8130; val_best_f1_score: 0.8138; train_kl_reg_loss: 175660.1493; train_edge_recon_loss: 3150341.1111; train_gene_expr_recon_loss: 37424240.0000; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_addon_gp_l1_reg_loss: 0.0000; train_chrom_access_recon_loss: 149522506.6667; train_global_loss: 190272744.8889; train_optim_loss: 190272744.8889; val_kl_reg_loss: 175976.5000; val_edge_recon_loss: 3164413.2500; val_gene_expr_recon_loss: 37069672.0000; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_addon_gp_l1_reg_loss: 0.0000; val_chrom_access_recon_loss: 149109120.0000; val_global_loss: 189519184.0000; val_optim_loss: 189519184.0000
