Epoch 12/100 |██------------------| 12.0% val_auroc_score: 0.9976; val_auprc_score: 0.9971; val_best_acc_score: 0.9794; val_best_f1_score: 0.9795; train_kl_reg_loss: 5805.4137; train_edge_recon_loss: 258366.3906; train_gene_expr_recon_loss: 13504.8312; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 277676.6352; train_optim_loss: 277676.6352; val_kl_reg_loss: 5803.8831; val_edge_recon_loss: 258220.4740; val_gene_expr_recon_loss: 13389.1532; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 277413.5107; val_optim_loss: 277413.5107
Epoch 13/100 |██------------------| 13.0% val_auroc_score: 0.9975; val_auprc_score: 0.9970; val_best_acc_score: 0.9797; val_best_f1_score: 0.9798; train_kl_reg_loss: 5810.3477; train_edge_recon_loss: 258293.6417; train_gene_expr_recon_loss: 13475.4646; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 277579.4539; train_optim_loss: 277579.4539; val_kl_reg_loss: 5799.6927; val_edge_recon_loss: 258165.0037; val_gene_expr_recon_loss: 13341.0074; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 277305.7027; val_optim_loss: 277305.7027
Epoch 14/100 |██------------------| 14.0% val_auroc_score: 0.9976; val_auprc_score: 0.9972; val_best_acc_score: 0.9802; val_best_f1_score: 0.9803; train_kl_reg_loss: 5812.2493; train_edge_recon_loss: 258250.3943; train_gene_expr_recon_loss: 13449.2753; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 277511.9183; train_optim_loss: 277511.9183; val_kl_reg_loss: 5887.1913; val_edge_recon_loss: 258177.3802; val_gene_expr_recon_loss: 13318.0260; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 277382.5963; val_optim_loss: 277382.5963
Epoch 15/100 |███-----------------| 15.0% val_auroc_score: 0.9979; val_auprc_score: 0.9975; val_best_acc_score: 0.9814; val_best_f1_score: 0.9815; train_kl_reg_loss: 5817.8816; train_edge_recon_loss: 258165.1658; train_gene_expr_recon_loss: 13432.5659; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 277415.6131; train_optim_loss: 277415.6131; val_kl_reg_loss: 5808.5023; val_edge_recon_loss: 257998.7593; val_gene_expr_recon_loss: 13306.9100; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 277114.1707; val_optim_loss: 277114.1707
Epoch 16/100 |███-----------------| 16.0% val_auroc_score: 0.9978; val_auprc_score: 0.9974; val_best_acc_score: 0.9809; val_best_f1_score: 0.9810; train_kl_reg_loss: 5823.8777; train_edge_recon_loss: 258116.9548; train_gene_expr_recon_loss: 13413.6160; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 277354.4490; train_optim_loss: 277354.4490; val_kl_reg_loss: 5795.5845; val_edge_recon_loss: 257814.4554; val_gene_expr_recon_loss: 13279.2366; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276889.2765; val_optim_loss: 276889.2765
Epoch 17/100 |███-----------------| 17.0% val_auroc_score: 0.9980; val_auprc_score: 0.9977; val_best_acc_score: 0.9819; val_best_f1_score: 0.9819; train_kl_reg_loss: 5827.7628; train_edge_recon_loss: 257971.3615; train_gene_expr_recon_loss: 13395.9797; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 277195.1037; train_optim_loss: 277195.1037; val_kl_reg_loss: 5914.0933; val_edge_recon_loss: 257728.4831; val_gene_expr_recon_loss: 13283.3905; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276925.9680; val_optim_loss: 276925.9680
Epoch 18/100 |███-----------------| 18.0% val_auroc_score: 0.9980; val_auprc_score: 0.9976; val_best_acc_score: 0.9819; val_best_f1_score: 0.9820; train_kl_reg_loss: 5829.6869; train_edge_recon_loss: 257926.3068; train_gene_expr_recon_loss: 13377.2477; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 277133.2411; train_optim_loss: 277133.2411; val_kl_reg_loss: 6014.3899; val_edge_recon_loss: 257750.7860; val_gene_expr_recon_loss: 13275.6970; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 277040.8732; val_optim_loss: 277040.8732
Epoch 19/100 |███-----------------| 19.0% val_auroc_score: 0.9982; val_auprc_score: 0.9979; val_best_acc_score: 0.9826; val_best_f1_score: 0.9826; train_kl_reg_loss: 5835.2358; train_edge_recon_loss: 257801.7309; train_gene_expr_recon_loss: 13365.8755; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 277002.8426; train_optim_loss: 277002.8426; val_kl_reg_loss: 5745.3227; val_edge_recon_loss: 257753.5090; val_gene_expr_recon_loss: 13246.2932; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276745.1250; val_optim_loss: 276745.1250
Epoch 20/100 |████----------------| 20.0% val_auroc_score: 0.9981; val_auprc_score: 0.9979; val_best_acc_score: 0.9828; val_best_f1_score: 0.9828; train_kl_reg_loss: 5837.0571; train_edge_recon_loss: 257882.6523; train_gene_expr_recon_loss: 13352.9653; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 277072.6745; train_optim_loss: 277072.6745; val_kl_reg_loss: 5825.8577; val_edge_recon_loss: 257683.1527; val_gene_expr_recon_loss: 13253.7364; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276762.7480; val_optim_loss: 276762.7480
Epoch 21/100 |████----------------| 21.0% val_auroc_score: 0.9982; val_auprc_score: 0.9979; val_best_acc_score: 0.9828; val_best_f1_score: 0.9829; train_kl_reg_loss: 5839.1638; train_edge_recon_loss: 257766.5729; train_gene_expr_recon_loss: 13346.8325; train_masked_gp_l1_reg_loss: 0.0000; train_group_lasso_reg_loss: 0.0000; train_global_loss: 276952.5690; train_optim_loss: 276952.5690; val_kl_reg_loss: 5837.7381; val_edge_recon_loss: 257401.3700; val_gene_expr_recon_loss: 13233.5859; val_masked_gp_l1_reg_loss: 0.0000; val_group_lasso_reg_loss: 0.0000; val_global_loss: 276472.6936; val_optim_loss: 276472.6936
